,IMEI,Unit Type,Unit,Unit ID
2747,868574042665815,Queclink GV55W,KUM048,0Z80
2748,868574042758495,Queclink GV55W,ZNM311,0Z8H
2749,868574042793849,Queclink GV55W,SL9563CEM0198,13D7
2750,354514102373083,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,STA454,00JG
2751,354514102409184,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,STA488,02Z7
2752,354514102533744,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WGW577,03LZ
2753,358077093315642,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,LWY561,0D1B
2754,358077092807656,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,STA491,0EBJ
2755,354514101189191,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,TTV173,0Y20
2756,358077093310494,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WGW575,0Y3E
2757,358077092810940,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SXR583,0Y9X
2758,358077093310957,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,STA584,0YCG
2759,357041064135414,CalAmp 2630 - 3G - LMU2631H-H000-G1000, LWY406,0ZB2
2760,354514102538750,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,LWY404,12S1
2761,354514101199612,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",WGW574,927Q
2762,868574042911912,Queclink GV55W,SBN912,14PQ
2763,868574042862388,Queclink GV55W,SBN919,14PV
2764,868574042883053,Queclink GV55W,SVQ270,14Q1
2765,868574042898119,Queclink GV55W,KRM259,14Q2
2766,868574042901335,Queclink GV55W,EYX652,14ZC
2767,868574042837448,Queclink GV55W,SVQ929,14ZE
2768,868574042836119,Queclink GV55W,ZNN492,14ZF
2769,868574042894308,Queclink GV55W,GTZ018,14ZI
2770,868574042747357,Queclink GV55W,TRL943,0ZA1
2771,868574042665898,Queclink GV55W,LKK266,0ZGL
2772,868574042716956,Queclink GV55W,LKN545,0ZHK
2773,868574042733506,Queclink GV55W,LKN523,0ZI6
2774,868574042713987,Queclink GV55W,TRM704,0ZIO
2775,352556102898892,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SANY-CAR16,0UIU
2776,868574042046503,Queclink GV55W,EX 200 LC SUPER 7,12KO
2777,868574042784988,Queclink GV55W,BULLDOZER CAT,12QI
2778,868574042884341,Queclink GV55W,BOBCAT 5740,13QQ
2779,868574042915855,Queclink GV55W,SEM CAR-17,13QT
2780,868574042005442,Queclink GV55W,LIUGONG #3,898N
2781,868574042782867,Queclink GV55W,RETROEXCA 8456,14D9
2782,868574042889308,Queclink GV55W,SXH685,14JW
2783,868574042911631,Queclink GV55W,AQ002G,14NR
2784,358077092087150,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,UVU580,0LS4
2785,357520075867982,GenX 656BV,0DGQ,0DGQ
2786,357041069150053,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,0HM4,0HM4
2787,358014097739139MEGAPROYEC,GenX 5P,0MO8,0MO8
2788,357520071928473,GenX 653B EA 5B,0QHX,0QHX
2789,357041064172730,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0TXR,0TXR
2790,358014097860711,GenX 5P,0UIP,0UIP
2791,357041065238340,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,0UMG,0UMG
2792,352556804585HIDROBOMBAS,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,DEM01G,0US3
2793,357852031759197,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,11CM,11CM
2794,358696042807241,GenX 656B,EQK670-OXIMED,134I
2795,357520074895315,GenX 656BV,13DV,13DV
2796,868574042790837,Queclink GV55W,14EI,14EI
2797,868574042441100,Queclink GV55W,14IZ,14IZ
2798,860599004492674,Queclink GL 300,R-14OL,14OL
2799,359394053214296,GenX 656BV,461A,461A
2800,868574042736343,Queclink GV55W,T924,T924
2801,359316074091684,GenX 656BV,01CH,01CH
2802,354235051245714,GenX 653B EA 5B,KHA545,03ZU
2803,353816057987838,GenX 656BV,05W3,05W3
2804,354725061651547,GenX 656BV,SHN978,05Y8
2805,868574042729439ESPMETRO,Queclink GV55W,SPO987,07SA
2806,357520075735270,GenX 5P,09IA,09IA
2807,863457051712824,Queclink GV300W,WDM254,09KF
2808,357520078585243,GenX 656B,LINDEH 60,09KT
2809,357520070667916,GenX 5P,09ML,09ML
2810,357520078606783,GenX 656BV,0A89,0A89
2811,357520076707609,GenX 656BV,CARTERPILLAR 926,0AUT
2812,357520078805518,GenX 656BV,0BQU,0BQU
2813,359369090506615,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,WGW642 2,0CH2
2814,359394052971672,GenX 656B,0CJA,0CJA
2815,357041061805175,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0CLU,0CLU
2816,357520073169316,GenX 5P,0D1T,0D1T
2817,357520071951178,GenX 656BV,FSM253,0DHM
2818,868574042448287,Queclink GV55W,WOO906 VF,0DJU
2819,860599003929445,Queclink GL 300,0EEB,0EEB
2820,354514101222117,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0EJE,0EJE
2821,357520072961879,GenX 656BV,0EJH,0EJH
2822,358887092149184,GenX 656BV,Ford Style,0FO4
2823,3580770911,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",WNA101,0FP5
2824,358014096617245,GenX 656BV,0FST,0FST
2825,357520074877693,GenX 656BV,0FT2,0FT2
2826,860599004448684,Queclink GL 300,0FXS,0FXS
2827,351628097040854,CalAmp 2630 - 3G - LMU2631H-H000-G1000,4634469402,0GMQ
2828,868574042398078,Queclink GL 300,0H7K,0H7K
2829,354725060640517,GenX 5P,0H9N,0H9N
2830,35162809317,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,LHZ990,0IIA
2831,357520075477485,GenX 5P,LKC-458,0JGQ
2832,354514101217505,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0K8Y,0K8Y
2833,359369090457199,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,RETROEXCAVADORA JCB,0KO6
2834,359369090,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,QFE738,0KQT
2835,358077092414321,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L47,0L47
2836,358014097739659,GenX 5P,GKV706,0L9S
2837,358014097819782,GenX 5P,GHO943,0LST
2838,359369090473808,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M27,0M27
2839,359369090628500,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,WKY74F,0M2O
2840,358077091712873,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,CAT00D5GJFDY00629,0M2T
2841,359369091328316,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",0M73,0M73
2842,358014098063794,GenX 5P,0NOD,0NOD
2843,DOM0102,Queclink GV55W,IFZ28G,0NSG
2844,357520074946084,GenX 656BV,0O77,0O77
2845,354514101226241,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,0OC1,0OC1
2846,862369031088954,Queclink GL 300W,MOVIL 15,0OD9
2847,357520075670576,GenX 5P,0OE7,0OE7
2848,357041069214636,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,0OVY,0OVY
2849,359369090054475,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,WNY734,0QK4
2850,359369090052594,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,1363114717,0RF2
2851,35451410,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,VCM908,0RRZ
2852,358014097879786,GenX 5P,0RSL,0RSL
2853,354514101223479,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,JHONDEERE 1094,0RSM
2854,357520070685686,GenX 653B EA 2B,0SEW,0SEW
2855,354514101469841,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0SIQ,0SIQ
2856,354514101222125,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,TVC086,0SM8
2857,354514101222372,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0SOC,0SOC
2858,357041062957140,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",0SV9,0SV9
2859,359369091025813,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,HIW32G,0SZW
2860,357041069278375,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,WFB813,0T4F
2861,352556102755761,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,OTWM,0TWM
2862,358077093495717,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TY0,0TY0
2863,352556102766420,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TY7,0TY7
2864,868574042741046proing,Queclink GV55W,MYP45C,0U1M
2865,352556102285728,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,OED38D,0U4M
2866,35255610,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0U9P,0U9P
2867,358014097769680,GenX 5P,LZV864,0UBB
2868,335255610222221,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",LAK20D,0UU8
2869,352556102939779,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4B,0V4B
2870,352556102953051,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,JXS78D,0V5F
2871,863457051935417,Queclink GL 300W,0V5I,0V5I
2872,8685740413,Queclink GV55W,0V7J,0V7J
2873,357041063030368,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,KUM707,0VKW
2874,357041063453347,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,CATERPILLAR 950F,0VMB
2875,354514101455105,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VMV,0VMV
2876,354514101465740,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VSS,0VSS
2877,352556102053852,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYT,0VYT
2878,359394052972498,GenX 5P,0W1P,0W1P
2879,357852031403200,GenX Super 5,0W9R,0W9R
2880,,Queclink GV55W,0WAL,0WAL
2881,358014097875875,Queclink GV55,0WFB,0WFB
2882,868574041325403b,Queclink GV55W,HGV103,0WGY
2883,868574041230868,Queclink GV55W,0WIT  IRZ921,0WIT
2884,57101602312162475,VidFleet 4K,6B3019UE,0WO6
2885,351628097407855,CalAmp 2630 - LMU26H3000-ITM01,0X0I,0X0I
2886,357520071906941,GenX 656BV,0X8J,0X8J
2887,352556102934531SSANGYON,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,NFT081,0X8P
2888,357520073170751,GenX 656BV,0XDQ,0XDQ
2889,868574042926977,Queclink GV55W,0XJC,0XJC
2890,359394052422577,GenX 5P,0XL6,0XL6
2891,358014098144040,GenX 5P,0XMD,0XMD
2892,868574041319471,Queclink GV55W,XMB499,0XN8
2893,868574042433933,Queclink GV55W,0XOF,0XOF
2894,358077093313118,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XPS,0XPS
2895,352556102772642,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,NQQ07G,0XQF
2896,352556102749657,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,BQJ30G,0XRI
2897,352556102948028,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,JNK51G,0XT7
2898,,VidFleet 4K,6B3019UR,0XTJ
2899,352556102750168,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,IQM09G,0XUX
2900,,VidFleet 4K,6B301KF0,0Y0O
2901,357520079106502,GenX 656BV,0Y2B,0Y2B
2902,357852038307420,GenX 656BV,0Y42,0Y42
2903,357520075752507,GenX 653B EA 5B,0Y7X,0Y7X
2904,358077093313746,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0Y8T,0Y8T
2905,354514101462374,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0YA3,0YA3
2906,358077090715745,CalAmp 2630 - LMU26H3000-ITM01,0YBA,0YBA
2907,352556102769028,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0YBC,0YBC
2908,358077093316996,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0YC7,0YC7
2909,358077093182828,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0YC9,0YC9
2910,357041060772202,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0YE7,0YE7
2911,354514101188235,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0YEJ,0YEJ
2912,6B301AQN,VidFleet 4K,6B301AQN,0Z26
2913,358014094565339,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0ZJN,0ZJN
2914,351628098947354,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0ZK3,0ZK3
2915,357041069240912,Queclink GV55W,0ZKE,0ZKE
2916,35752007622552,Queclink GV55W,12GA,12GA
2917,358014097724594,GenX 5P,12K1,12K1
2918,359394056107679,GenX 5P,12KS,12KS
2919,868574042700281,Queclink GV55W,SSL059_PRUEBA,12MI
2920,354514102411693VOLTRAK,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,12N2,12N2
2921,354514101195719proing,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,13GL,13GL
2922,6B301A83,VidFleet 4K,THS195 VF,13R7
2923,6B301AHM,VidFleet 4K,13T1,13T1
2924,6B301ATM,VidFleet 4K,13TG,13TG
2925,6B301ARJ,VidFleet 4K,6B301ARJ,14B4
2926,868574042918081LOGISTIC,Queclink GV55W,NGY653,14GH
2927,868574042843578,Queclink GV55W,14JK,14JK
2928,6B301GQ6,VidFleet 4K,14TP,14TP
2929,357041069191644,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,153F,153F
2930,863457051939641,Queclink GL 300W,VMU303 TELEME PRUEBA,1592
2931,868574042891452,Queclink GV55W,15A2,15A2
2932,868574042876461,Queclink GV55W,15A5,15A5
2933,6B301GRS,VidFleet 4K,6B301GRS,15RS
2934,357852031825618,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,215T,215T
2935,357520075838587,GenX 5P,263Y,263Y
2936,355233051036620,GenX 656B,VCZ899,2778
2937,359394052368325,GenX 656BV,561O,561O
2938,357330052498888,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SSL291,662P
2939,354725061665810,GenX 656BV,724F,724F
2940,354725061667246,GenX 656B,STE008,730V
2941,357520079391039,GenX 5P,769R,769R
2942,358077090594686,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,DDZ108,787I
2943,862193021150214,Queclink GV55,829R,829R
2944,353816054295573,GenX 651B,EX 200 LC SUPER 7,898F
2945,358696042953268,GenX 656B,856-1 Nº2,898Q
2946,357520074941564,GenX 651B,RETRO HITACHI,898V
2947,353816054993003,GenX 651B,WCP099,929U
2948,353816058018294,GenX 653B IA 5B,944E,944E
2949,353816055124780,GenX 653B IA 5B,MINICARGADOR BOBCAT,977U
2950,353161071485737,GenX 651B,S182,996P
2951,353161071487451,GenX 651B,997A,997A
2952,353161071510898,GenX 651B,IIP113,A00J
2953,353816058057664,GenX 651B,A01N,A01N
2954,353161073178967,GenX 653B IA 2B,A80CGDG1331,A80C
2955,357852031467353,GenX Super 5,S407,S407
2956,354514101217653vincorte,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,ZNK191,S408
2957,357852031482071,GenX Super 5,s409,S409
2958,358887091853703,GenX Super 5,KUK762,T815
2959,357520075513768,GenX 656BV,T936,T936
2960,357520074864378,GenX Super 5,KUK823,U867
2961,357520075534053,GenX 5P,WNL599,U882
2962,868574041281465,Queclink GV55W,03WR,03WR
2963,354514102534502,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,02WF,02WF
2964,358077093310221,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,03E0,03E0
2965,358077093345144,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,03LR,03LR
2966,358077091860722,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",03LS,03LS
2967,359394056289303,GenX 5P,000003953458,03XE
2968,354725061601286,GenX 656BV,04BL,04BL
2969,357520075844536,GenX Super 5,09L3,09L3
2970,357520076596457,GenX 656BV,0AUS,0AUS
2971,860599004461265,Queclink GV55,0FZY,0FZY
2972,357520070916883,GenX 656B,0HDW,0HDW
2973,357041060769752,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,0HGM,0HGM
2974,357520070927500,GenX 656BV,0HGO,0HGO
2975,359369091357752,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0HRD,0HRD
2976,358014096292726,GenX 5P,0IEY,0IEY
2977,357041069218173,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,0KM1,0KM1
2978,862369030963173,Queclink GL 300W,0LC7,0LC7
2979,351628098670675,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",0LTC,0LTC
2980,358014097750508,GenX 5P,0LTE,0LTE
2981,355233050973575,GenX 656BV,0N1G,0N1G
2982,357041069269218,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,TZL110,0OEC
2983,358077093348783,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,0OFE,0OFE
2984,358014094671137,GenX 5P,0Q6J,0Q6J
2985,358077093314546,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0QK5,0QK5
2986,358077093357800,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,4764384806,0SG8
2987,3545141014634,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,GEV040,0TOI
2988,352556102742538,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TZC,0TZC
2989,352556102327249,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0U8P,0U8P
2990,353816054993508,GenX 653B IA 5B,0UHY,0UHY
2991,359394052369281,GenX 656BV,0UMM,0UMM
2992,352556102758807,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,CAT032CDJBWZ05152,0UWP
2993,352556102896193,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,1363189918,0V45
2994,6B301AF0,VidFleet 4K,6B301AF0,0VLS
2995,868574042657531,Queclink GV55W,0W23,0W23
2996,868574041262846,Queclink GV55W,S2-M006820-0WI8,0WI8
2997,868574042409149,Queclink GV55W,0XL5,0XL5
2998,6B301GP4,VidFleet 4K,6B301GP4,0XSZ
2999,358077093316988,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01, 0Y59,0Y59
3000,354514102529312,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,4764429286,0Y5Y
3001,358077093316087,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,4764428372,0Y7Y
3002,357041069303850,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z38,0Z38
3003,358077090839628,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z39,0Z39
3004,358077090896776,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3A,0Z3A
3005,357041069055617,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3B,0Z3B
3006,358077090858578,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3D,0Z3D
3007,357041069742537,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3E,0Z3E
3008,357041069055120,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3F,0Z3F
3009,357041064552246,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3G,0Z3G
3010,357041069737222,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3H,0Z3H
3011,358077091086328,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3I,0Z3I
3012,358077091011045,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3J,0Z3J
3013,358077090835295,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3K,0Z3K
3014,357041064451936,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3L,0Z3L
3015,358077090845682,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3M,0Z3M
3016,357041069757998,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3N,0Z3N
3017,358077090817541,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3R,0Z3R
3018,357041069081902,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3S,0Z3S
3019,357041064980074,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3T,0Z3T
3020,357041065008149,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3U,0Z3U
3021,358077091087656,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3V,0Z3V
3022,358077090866274,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3W,0Z3W
3023,358077091121356,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3X,0Z3X
3024,357041067734569,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3Y,0Z3Y
3025,357041064953196,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z3Z,0Z3Z
3026,358077091076147,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z40,0Z40
3027,358077090851995,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z41,0Z41
3028,358077091068631,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,0Z5R,0Z5R
3029,6B301AJS,VidFleet 4K,6B301AJS,0Z79
3030,868574042734470,Queclink GV55W,0ZE7,0ZE7
3031,868574042678602,Queclink GV55W,0ZGX,0ZGX
3032,0161000000060804,VidFleet 4K,6B301K1M,0ZWO
3033,352556102174427,CalAmp 2630 - 3G - LMU2631H-H000-G1000,102Q,102Q
3034,358077091156154,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10S7,10S7
3035,357041067759905,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10S8,10S8
3036,358077090862885,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SA,10SA
3037,358077090934064,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SB,10SB
3038,357041069756743,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SC,10SC
3039,358077090872892,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SD,10SD
3040,358077091207817,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SE,10SE
3041,357041069081969,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SH,10SH
3042,358077091091955,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SJ,10SJ
3043,358077091221347,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SL,10SL
3044,358077090811163,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SN,10SN
3045,358077090874823,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SP,10SP
3046,357041064471546,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SR,10SR
3047,358077090899960,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SV,10SV
3048,357041064259966,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SW,10SW
3049,357041064451704,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SY,10SY
3050,358077091192340,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10SZ,10SZ
3051,358077091021895,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10T1,10T1
3052,357041069765132,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10T3,10T3
3053,358077090546884,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10T5,10T5
3054,357041069718792,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10T7,10T7
3055,357041069030305,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10T9,10T9
3056,357041069081092,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10TB,10TB
3057,357041064460705,CalAmp 3035 - HSPA - LMU3035HE-K003-G1000,10TC,10TC
3058,6B301AVW,VidFleet 4K,6B301AVW,11BH
3059,357520078629629,GenX 656B,11BW,11BW
3060,359369091141842,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,11BY,11BY
3061,6B301A5G,VidFleet 4K,6B301A5G,11CO
3062,6B301B3Y,VidFleet 4K,6B301B3Y,11CP
3063,6B301B1G,VidFleet 4K,6B301B1G,11CS
3064,6B301GML,VidFleet 4K,6B301GML,11CX
3065,357520073108306,GenX 651B,12ER,12ER
3066,352556102758401,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,12ET,12ET
3067,353816054975570,GenX 653B IA 5B,12EU,12EU
3068,353816054319571,GenX 651B,12EV,12EV
3069,358077092110671,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12EW,12EW
3070,358014098053647,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,12EX,12EX
3071,353816052443225,GenX 656BV,12EZ,12EZ
3072,357520074882057,GenX 656BV,12F0,12F0
3073,355544064811126,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,12F2,12F2
3074,359369091024576,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12FJ,12FJ
3075,868574042778048,Queclink GV55W,12FM,12FM
3076,352556102049876,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12FN,12FN
3077,868574042726815,Queclink GV55W,12FS,12FS
3078,868574042741996,Queclink GV55W,12FV,12FV
3079,358014097913916,GenX 5P,12G9,12G9
3080,357041069235565,Queclink GV55W,12GO,12GO
3081,354514102531359,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,12H2,12H2
3082,357520074992864,GenX 656BV,12H9,12H9
3083,354514101198416,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,12HA,12HA
3084,359369091279766,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,12HB,12HB
3085,358014097761190,GenX 5P,12HH,12HH
3086,358077093130934,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,12HJ,12HJ
3087,868574042701297,Queclink GV55W,12IC,12IC
3088,868574042712971,Queclink GV55W,12IW,12IW
3089,354514102538859,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,12J3,12J3
3090,352556102751521,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12J4,12J4
3091,354725060627316,GenX 651B,12J5,12J5
3092,352556102097750,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12J6,12J6
3093,354514101452920,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12J7,12J7
3094,354514101454512,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12J8,12J8
3095,354514101454702,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,12J9,12J9
3096,354514101461939,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JA,12JA
3097,869487060376364,Topfly PioneerX,12JB,12JB
3098,357520074830718,GenX 656BV,12JC,12JC
3099,352556102951048,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JE,12JE
3100,357852031171880,GenX Super 5,12JF,12JF
3101,354514101453001,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JH,12JH
3102,352556102809998,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JI,12JI
3103,352556102175788,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,12JK,12JK
3104,354514101455428,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JL,12JL
3105,354514101452813,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JM,12JM
3106,359394052422445,GenX 656BV,12JN,12JN
